pPartNumbers,pCatentryId
9202737,1933669
9298992,1933672
1357611,1933684
1348864,1933687
1356430,1933688
1424740,1933696
9380628,1933698
9161225,1933700
9160051,1933702
9225903,1933704
9340936,1933706
9335556,1933708
9377174,1933710
9342518,1933712
9335109,1933714
9175998,1933716
9197835,1933720
9179994,1933722
9375310,1933724
9208384,1933726
9184958,1933728
9375286,1933730
9362945,1933732
9344406,1933734
9341241,1933736
9190849,1933738
8937027,1933740
8935029,1933742
9374971,1933744
9218178,1933746
9361283,1933750
2013909,1933752
9187711,1933754
9311460,1933756
9167274,1933760
1347339,1933762
9100523,1933765
9305641,1933767
9308789,1933769
9330654,1933771
9165661,1933775
8905080,1933777
8883999,1933891
8939609,1933909
9133590,1933927
9333235,1933934
9192469,1933955
9204546,1933972
9198951,1933981
9203224,1933990
8881104,1933995
8890690,1933997
8958123,1933999
9172764,1934001
9187058,1934003
9191934,1934005
9207976,1934007
9265444,1934009
9269976,1934011
1243189,1934013
9298875,1934015
9300550,1934017
9308105,1934019
9312153,1934021
8876171,1934023
9183461,1934027
9207086,1934031
9299252,1934033
9301188,1934035
9311989,1934037
1176627,1934039
1340714,1934040
9216888,1934046
9214127,1934047
9198827,1934048
9163900,1934049
9308143,1934053
9218752,1934054
9204900,1934056
2076867,1934057
1472297,1934059
9225477,1934061
9302503,1934062
9206915,1934063
8886817,1934064
9176997,1934065
9183320,1934066
8892540,1934067
1428612,1934068
9224052,1934070
9304123,1934074
9327375,1934075
8886329,1934076
9334186,1934077
1309669,1934078
9177336,1934080
9217966,1934081
9327265,1934082
8895877,1934083
1340439,1934084
1344387,1934086
1309968,1934088
1951622,1934092
1471511,1934094
1953424,1934096
9307876,1934100
9206874,1934101
9180158,1934102
9191233,1934111
9188325,1934112
9161603,1934113
9213520,1934114
9334935,1934115
9175314,1934116
9167700,1934117
9191996,1934118
8894603,1934119
9094938,1934120
9269512,1934121
9201855,1934126
9204364,1934128
9216967,1934130
9225927,1934131
9299513,1934133
9303966,1934135
9304491,1934137
9339820,1934138
8891462,1934140
8939427,1934142
9166921,1934144
9216194,1934150
9301047,1934152
9326754,1934154
9334588,1934156
8939881,1934158
9175448,1934160
9194807,1934162
9200526,1934164
9243150,1934166
9307728,1934168
8881142,1934172
9199998,1934174
9201745,1934176
9302943,1934178
9333321,1934180
1757730,1934182
1780927,1934186
9193750,1934188
3126871,1934190
9216606,1934192
9226005,1934224
8939496,1934225
9166354,1934228
8876315,1934232
8904902,1934233
9265846,1934235
9220331,1934236
9300158,1934237
8877352,1934238
9217409,1934240
8878801,1934244
9146525,1934248
9173725,1934250
8884802,1934272
9108178,1934274
9210255,1934276
9307034,1934278
8956668,1934283
9146958,1934285
9150425,1934287
9164514,1934289
9199534,1934290
9221732,1934292
9302462,1934294
8955401,1934296
9187120,1934298
9198188,1934300
3261956,1934302
9133284,1934303
9202775,1934305
9222085,1934307
9339758,1934313
1487316,1934404
1487378,1934406
1487392,1934420
1487361,1934451
8799423,1934471
9167827,1934475
2840354,1934520
1488573,1934524
3030455,1934526
4099086,1934544
1408371,1934546
1243031,1934548
3298101,1934552
3445844,1934554
1935909,1934556
1936104,1934560
1936135,1934562
3631115,1934566
3347117,1934568
1932830,1934570
1175563,1934574
1172786,1934586
1173950,1934591
1175659,1934594
1175109,1934597
1182972,1934608
3364107,1934617
1934845,1934619
2655147,1934621
1441637,1934623
1935387,1934625
1934759,1934627
3298792,1934629
1935105,1934631
1934694,1934633
1935167,1934635
1175697,1934641
1176414,1934643
3415269,1934645
1172432,1934647
1934900,1934649
1340446,1934653
1179349,1934656
1480595,1934658
1937354,1934660
1937251,1934664
1936740,1934668
1936472,1934670
1936953,1934674
1936874,1934676
1956586,1934678
8867214,1934680
8867290,1934681
8867317,1934682
8867379,1934683
9113077,1934684
9170395,1934686
1481020,1934690
1173448,1934692
1172834,1934694
1176586,1934696
1189281,1934698
1935497,1934700
1935758,1934702
1172755,1934704
1173668,1934708
1189188,1934710
1345520,1934712
1959576,1934714
1959600,1934716
1959909,1934718
1971767,1934720
1971750,1934722
1958900,1934724
1958780,1934726
1958807,1934728
1959545,1934730
1959514,1934732
1971822,1934734
1971633,1934736
1374429,1961118
1994689,1934740
9209376,1934742
9183502,1934743
9053151,1934744
9177659,1934747
9200571,1934748
9330252,1934749
9299427,1934750
8908458,1934751
2005429,1934755
9308909,1934782
9312294,1934784
8907387,1934786
9181755,1934788
9299647,1934790
1179363,1935011
1478655,1935013
3184693,1935015
3369872,1935017
3268674,1935019
3263837,1935021
3295245,1935023
3289385,1935025
3124756,1935029
1935514,1935031
2656445,1935033
3345913,1935045
1939905,1935047
1958450,1935049
2151201,1935063
2064044,1935067
2259952,1935069
4010481,1935071
2253714,1935073
3837146,1935075
4012977,1935077
3988820,1935079
4076212,1935081
4017219,1935083
3930287,1935085
2844312,1935087
3294033,1935089
3423330,1935093
2025375,1935095
4032311,1935097
1937055,1935099
2078937,1935101
3634978,1935103
2060158,1935105
1957547,1935107
2847209,1935109
2060299,1935111
2010490,1935113
3106293,1935115
2006734,1935117
2157470,1935119
2071697,1935121
1473629,1935139
1344590,1935141
2025124,1935143
2011925,1935145
2996961,1935147
3206100,1935149
3204889,1935151
1957107,1935153
4077307,1935157
1950850,1935159
9173103,1935161
9177855,1935162
3349751,1935170
4074771,1935172
3340145,1935174
3348673,1935176
2847670,1935178
3201552,1935180
1346024,1935182
1237982,1935186
1165896,1935188
1405491,1935190
1405635,1935194
1400393,1935196
1400386,1935198
1400472,1935200
1152249,1935206
1484656,1935208
9338388,1935210
1997387,1935214
3187872,1935216
9333118,1935220
9345560,1935225
1970263,1935867
1959552,1935869
1439003,1935871
1958931,1935873
1355596,1935875
1955927,1935877
1955587,1935879
1358672,1935881
1939699,1935883
1934821,1935885
9169722,1935887
1956816,1935889
9344334,1935891
1180235,1935896
1935129,1935898
1937048,1935900
1936128,1935902
1937392,1935904
1233209,1935906
1173307,1935908
1177200,1935910
1176706,1935914
1172731,1935916
1175453,1935918
1970672,1935920
1970184,1935922
1959851,1935924
9191752,1935926
1995688,1935928
1995619,1935930
9395761,1935932
1995695,1935934
1959569,1935952
1959002,1935954
1958742,1935956
1958481,1935958
3364169,1935975
3932508,1935977
1971121,1935990
1970658,1935998
1970177,1936002
3286577,1936011
1972106,1936014
1970610,1936016
1958474,1936045
9220582,1936101
9300536,1936104
9308071,1936106
9310162,1936115
9339112,1936119
9340998,1936123
9169571,1936134
9197907,1936140
1976573,1936159
2253381,1936203
9214079,1936205
1405525,1936207
9338522,1936209
9350689,1936211
9215621,1936213
9301810,1936215
9424900,1936217
9397903,1936219
9348440,1936221
9219311,1936223
9225501,1936225
9168321,1936227
1349131,1936245
9210303,1936252
9340228,1936254
1951990,1936266
1167124,1936268
1936506,1936270
1998764,1936272
1233735,1936274
9175369,1936284
9299207,1936285
9334629,1936286
9267404,1936287
1977675,1936288
1993453,1936290
9194931,1936292
9218219,1936293
9225020,1936294
9205693,1936295
9202706,1936296
9311312,1936297
1253564,1936298
9167638,1936300
9167614,1936302
8938727,1936303
9300543,1936304
9171617,1936305
8891187,1936306
1238572,1936307
1353763,1936309
9080571,1936311
9178081,1936312
9198205,1936313
9185610,1936314
9304343,1936315
9168345,1936316
9197536,1936317
9170340,1936318
9198968,1936319
9211735,1936320
9333510,1936321
8888633,1936322
9304422,1936323
1931752,1936324
8884929,1936327
9278510,1936328
9161081,1936329
1243646,1936331
9185995,1936333
9191271,1936334
8880332,1936335
1186758,1936336
2252227,1936338
9114021,1936339
9277724,1936341
8957715,1936342
8887342,1936343
1466258,1936344
1933925,1936346
1481006,1936350
1257072,1936352
8897057,1936354
9198748,1936355
1343467,1936356
9344602,1936358
9202517,1936360
9222968,1936361
8882172,1936362
9163041,1936363
9202799,1936364
1324259,1936366
1481886,1936368
9183344,1936372
9307948,1936373
9196702,1936375
9162217,1936376
8891572,1936377
9174999,1936381
1353354,1936414
1937110,1936418
1172827,1936420
1176335,1936422
1176160,1936424
1934735,1936426
1935095,1936428
1935181,1936430
1932335,1936432
1934876,1936434
1934955,1936436
1480904,1936438
1481343,1936440
1934663,1936442
1934883,1936444
1936300,1936446
2008244,1948741
1935947,1936452
1182532,1936454
1934797,1936456
1934986,1936458
1935796,1936460
1936166,1936462
1936173,1936464
1346330,1936466
1933798,1936468
2005436,1936470
1238510,1936476
1175477,1936478
1172487,1936480
1189243,1936482
1935071,1936484
1431348,1936486
1931044,1936490
1934546,1936494
1935899,1942052
1937440,1936496
3242827,1936498
1937158,1936500
1936427,1936504
1936908,1936506
1936654,1936508
1936764,1936512
1950843,1936518
1480894,1936520
1436295,1936522
1172346,1936530
1167351,1936532
1998788,1936534
1252510,1936536
1242551,1936538
1353749,1936540
1344600,1936542
1991314,1936544
1935459,1936546
1935356,1936548
1935552,1936550
3126974,1936552
1488009,1936562
1488023,1936564
1257168,1936568
3104570,1936570
9181322,1936572
4169428,1936586
9182118,1936589
9160374,1936590
9197567,1936592
9193341,1936593
9163443,1936594
9209747,1936595
9179365,1936596
8939757,1936597
9325157,1936598
8905262,1936602
9299788,1936604
8938411,1936605
9217791,1936606
9246872,1936607
9215645,1936608
8887586,1936609
1251913,1936610
1974506,1936612
1343931,1936614
9302383,1936616
9198009,1936617
8880569,1936618
9205961,1936619
9299898,1936620
9311154,1936621
8887782,1936622
9333204,1936623
9331615,1936624
9201068,1936625
9334430,1936628
8890937,1936629
9217227,1936630
9383278,1936631
9279856,1936633
9145777,1936635
2009229,1936636
9182280,1936638
9079788,1936641
8874496,1936642
9208236,1936643
9182833,1936644
8957423,1936645
9186183,1936647
9303090,1936648
8936523,1936649
9197127,1936650
9306066,1936651
8877637,1936673
9306808,1936674
9196537,1936675
9334492,1936754
8894634,1936825
9206764,1936826
9221921,1936827
8863500,1936911
1153482,1937170
1402487,1937174
8908111,1937176
8956912,1937177
8883449,1937178
8890535,1937179
8958109,1937180
9150016,1937181
1406050,1937182
1406029,1937184
1406005,1937186
1991864,1937188
1991008,1937190
3348996,1937194
1999828,1937196
3151705,1937206
3281819,1937208
3297401,1937210
3100866,1937212
4034656,1937214
3266755,1937216
3124660,1937218
3632688,1937222
3371190,1937224
2991784,1937226
4095853,1937230
3063264,1937232
1995774,1937236
1995750,1937239
1995767,1937241
9211395,1937248
9305074,1937249
1974960,1937250
9280120,1937251
8885849,1937252
8876298,1937253
9104512,1937255
9211137,1937257
9214165,1937258
8865041,1937260
8883377,1937261
8959294,1937263
8888516,1937264
9214282,1937265
9170931,1937266
8906962,1937267
9164325,1937268
9212301,1937269
9204474,1937270
8908362,1937271
9210451,1937272
9177697,1937273
9183265,1937274
9193413,1937276
9195844,1937277
9202751,1937278
9306877,1937279
9265499,1937280
8888592,1937281
9303461,1937282
8884338,1937287
9167418,1937289
9204405,1937290
9171095,1937291
9396320,1937292
9166000,1937294
8878344,1937295
8937151,1937296
9200533,1937297
8868828,1937298
9180969,1937299
9095401,1937300
9300048,1937301
9165726,1937302
9217894,1937304
9225790,1937305
3345054,1937306
9128244,1937308
9202782,1937309
9180622,1937310
9189764,1937311
9173653,1937312
3158227,1937313
3114955,1937315
2656713,1937317
9168716,1937321
3124880,1937323
4095255,1937325
8937034,1937329
9393237,1937331
8955975,1937333
9109751,1937337
9297728,1937339
3184789,1937341
9214921,1937344
8868873,1937346
3349823,1937348
8956008,1937350
9221608,1937351
9333864,1937352
8893824,1937353
9345591,1937354
8959634,1937355
9183973,1937356
9224014,1937357
9114131,1937358
9172441,1937359
2202868,1937360
2722544,1937362
2023157,1937364
1977864,1937366
3268100,1937368
2151720,1937370
2007018,1937372
1997772,1937374
3932144,1937376
3413405,1937378
9277391,1937380
9204302,1937381
9342477,1937382
9342680,1937383
9166220,1937384
2023164,1937385
3378258,1937387
9141472,1937389
9191680,1937390
9211450,1937391
9171466,1937392
9306413,1937393
3068506,1937396
2027335,1937397
9200186,1937399
3152687,1937400
2997984,1937402
2076465,1937404
8957980,1937406
9178713,1937408
8908104,1937409
2005869,1937410
2005728,1937414
2005773,1937416
2005814,1937418
9345948,1937420
9362141,1937422
9302871,1937424
8884022,1937425
4074290,1937426
9189245,1937428
8892320,1937430
8939135,1937432
8899938,1937434
3415379,1937435
1182147,1937700
1182178,1937702
1356313,1937704
1152603,1937710
1456718,1937714
1152160,1937718
1340453,1937720
1483705,1937722
9221196,1937724
8959012,1937728
1740345,1937730
1749339,1937732
8879831,1937737
9185892,1937738
8905279,1937740
9197000,1937741
9172207,1937742
9336500,1937743
9195916,1937744
9211728,1937745
1958663,1937746
1354700,1937747
9336672,1937749
8938301,1937750
9219744,1937752
3116386,1937756
3184514,1937757
2026367,1937758
1979628,1937759
3109908,1937760
3361258,1937761
2723866,1937762
8892746,1937763
9281789,1937766
9298112,1937767
9215779,1937768
9339057,1937769
9196180,1937770
1959174,1937776
9157727,1937778
8887706,1937780
2007867,1937781
2910765,1937783
1237968,1937785
1251906,1937787
1254752,1937789
9395228,1937791
1972072,1937795
8959414,1937797
9192218,1937798
9221907,1937799
9300031,1937801
1972340,1937803
1402078,1937805
1402126,1937807
1971145,1937813
1401969,1937815
1401976,1937817
1401952,1937819
1970232,1937821
1971190,1937823
1970469,1937825
1959064,1937827
1972209,1937829
1381144,1937831
1958467,1937833
1971736,1937835
1958429,1937837
1972319,1937839
1970634,1937841
1959868,1937843
1959095,1937845
9336263,1937847
1251755,1937849
9203664,1937851
9203420,1937852
9336139,1937853
9165702,1937854
8875921,1937855
9121430,1937856
9330599,1937857
9213472,1937858
3630714,1937898
2076984,1937899
1487701,1937900
2657712,1937901
2726966,1937902
3204982,1937903
1442997,1937905
1992454,1937906
1936317,1937907
2843100,1937909
1253052,1937911
1347140,1937913
1972254,1937915
1183634,1937920
1183548,1937924
1972261,1937928
1183823,1937951
1972199,1937953
1183115,1937955
1183641,1937957
1185319,1937959
9309915,1937961
1324053,1937965
1429202,1937967
1999718,1937969
1482737,1937979
9181281,1937982
9332267,1937983
8888781,1937984
9221206,1937985
9296956,1937986
8878942,1937987
8879989,1937988
8959335,1937990
9193028,1937992
8881276,1937993
8958996,1937994
2073444,1937995
1484601,1937999
1481013,1938001
2006253,1938003
2006181,1938005
2006239,1938007
2006208,1938009
9223802,1938011
1973404,1938013
1935143,1938041
1937574,1938504
9375231,1938506
2003830,1938508
2003847,1938510
2003809,1938512
9158489,1938526
8908032,1938528
9373453,1938530
9298428,1938532
8938143,1938534
8899213,1938536
9393749,1938538
9378063,1938540
1374261,1938542
1958625,1938544
1309700,1938546
2008251,1938548
1151738,1938550
1931862,1938552
1956232,1938554
1971925,1938556
1971956,1938558
1972041,1938560
1972010,1938562
1958546,1938564
1958498,1938566
1958728,1938568
1958553,1938570
1959208,1938572
1958591,1938574
1959222,1938576
1950544,1938578
1950568,1938580
1950575,1938582
2007324,1938584
2008354,1938586
1971011,1938588
1309951,1938590
1173527,1938592
1486537,1938596
8935926,1938600
9211663,1938602
1407011,1938604
9140057,1938608
1357374,1938610
9195370,1938643
9180828,1938644
9303887,1938645
9326534,1938646
1511392,1938648
9180811,1938650
1251573,1938675
9282520,1938810
9372674,1938812
1173125,1942056
1488580,1939244
1488542,1939246
2720632,1939248
3108473,1939250
2011389,1939252
8907851,1939258
9186334,1939259
8955274,1939261
9165018,1939264
1359365,1939265
1998616,1939266
1247350,1939276
1247374,1939278
2002068,1939595
1266386,1939601
2019886,1939603
1186624,1939605
1186789,1939607
1186741,1939609
1469255,1939611
1469592,1939613
1469822,1939615
9306097,1939622
3267149,1939624
9404085,1939626
1238132,1939628
9337774,1939631
9415232,1939634
8899275,1939636
9203028,1939645
9346686,1939647
1306985,1939938
1995310,1942058
9297704,1942060
1952085,1940357
1401055,1940361
1355338,1940367
1344291,1940369
1253753,1940371
3033067,1940375
2075765,1940377
3117165,1940379
2150123,1940387
3067253,1940391
3344550,1940393
2912873,1940395
9404951,1940400
9223060,1940401
8908726,1940403
8862271,1940427
8862288,1940429
8862295,1940431
1350175,1940433
2007623,1940438
2007465,1940440
2007812,1940442
2007678,1940444
9338278,1940446
9328628,1940501
9304408,1940800
1971097,1940818
9342116,1940958
1999938,1941272
1175343,1942069
1175336,1942071
1324266,1961120
2002927,1942073
9382389,1942075
1935624,1942083
1936898,1942085
1173424,1942089
1189195,1942091
1182659,1942093
2002680,1942095
1485576,1942097
1936733,1942099
1401048,1942105
1939967,1942107
3120657,1942109
3442830,1942111
9338931,1942113
1979075,1942637
1979006,1942639
1978265,1942641
1419920,1942653
1467453,1942827
4090810,1942829
1306071,1942863
1236488,1942865
1353000,1942867
1235881,1942869
1237188,1942870
1236811,1942872
1306105,1942874
1236505,1942876
1236495,1942878
1236433,1942880
1305900,1942884
1237212,1942886
3242542,1942888
1485930,1944016
1485961,1944018
1485916,1944020
2010153,1944022
2017754,1944224
1341160,1944227
8890229,1944231
3152955,1944373
9214103,1944377
3412372,1944378
2023652,1944396
1489369,1944622
1489383,1944624
1344954,1961122
9176959,1944879
9194632,1944901
8937735,1944903
1243598,1944906
3066670,1944935
8895688,1945471
2023456,1945473
2025210,1945475
1990061,1945481
1306992,1945582
2008299,1946062
2008330,1946064
1852381,1946066
1852439,1946070
1716757,1946072
1749432,1946076
1818686,1946078
9306633,1946080
1749308,1946082
1892028,1946084
1864908,1946086
1238613,1946100
1977819,1946111
2002862,1946115
1235647,1946143
1235726,1946226
9224179,1946229
8959562,1946230
9219380,1946233
1238637,1946243
1939572,1946245
1939527,1946247
1235427,1946249
1939486,1946251
1939448,1946253
1234215,1946255
1235386,1946257
8897181,1946752
1235733,1946769
1235575,1946818
1152706,1946919
2018045,1946921
9161476,1946923
1992485,1946925
1340958,1946927
2074845,1946929
3122930,1946931
1401251,1946933
2844659,1946934
3189234,1946935
3158368,1946936
2726715,1946937
3932319,1946939
3121656,1946941
3086612,1946943
3061448,1946944
3368983,1946945
3370414,1946946
1930777,1946947
2005742,1946949
3249868,1946950
3884742,1946951
3248333,1946952
2911056,1946954
2650850,1946955
1486489,1946956
1356557,1946957
1976054,1947663
1159833,1947666
2004262,1947667
9224409,1947809
9311910,1947811
1357295,1947813
1257546,1947815
1990102,1947836
1990212,1947870
1990140,1947872
1990298,1947874
1978894,1947876
1979972,1947878
1237535,1948106
1237353,1948108
1431276,1948112
1476987,1948114
1749298,1948116
1300345,1948160
1237614,1948162
1990353,1948618
1991503,1948620
2028901,1948622
2200080,1948624
9325889,1948628
1356296,1948652
1356526,1948654
1356306,1948656
1358108,1948664
1356179,1948670
9337468,1948672
2067333,1948674
1238651,1948676
1238912,1948678
1238833,1948680
1234772,1948682
1234758,1948684
1235180,1948686
1235094,1948688
1235252,1948690
1235159,1948692
1235135,1948694
1305948,1948696
1306095,1948698
1306129,1948700
1306497,1948702
1235001,1948704
1234985,1948706
1235032,1948708
1235056,1948710
1305890,1948712
1305838,1948714
3185355,1948718
1234734,1948720
1235609,1948722
1486795,1948723
3414394,1948725
1236835,1948727
1400087,1948731
1306459,1948735
1306208,1948737
1306480,1948739
1957066,1948768
1237281,1948781
1237315,1948820
2152365,1949502
4740270,1949504
1469152,1949510
8877558,1949640
8877572,1949644
8877589,1949646
2074175,1949707
1259953,1949709
1199501,1949711
2019635,1949713
1165188,1950055
1340398,1950057
2065483,1950058
2017242,1950059
2028499,1950060
2028468,1950062
1995516,1950065
1995523,1950067
1484948,1950096
2018519,1950098
2014616,1950125
1347951,1950127
2019697,1950129
1977149,1950131
2021362,1950133
1957035,1950135
1995530,1950191
1995547,1950193
1995585,1950195
1991486,1950202
1995592,1950204
1235283,1950206
1236897,1950208
1234693,1950212
1995602,1950214
1995846,1950216
1237126,1950218
1995853,1950220
2064219,1950222
2061542,1950224
1353457,1950226
2073774,1950228
2078425,1950230
1999567,1950232
1996027,1950242
1996058,1950244
1996137,1950246
1996144,1950248
1996371,1950252
1996498,1950254
1996539,1950256
1996553,1950258
1996601,1950261
1996618,1950263
1996656,1950265
1996663,1950267
1996852,1950270
1996883,1950272
1996948,1950274
1997167,1950278
1152184,1950281
1349052,1950282
1481185,1950284
1955422,1950285
1233151,1950287
1997198,1950288
1997253,1950292
1997260,1950294
1998197,1950298
1998283,1950300
1998348,1950302
1998355,1950304
1998362,1950306
1998520,1950346
1235771,1950769
3128556,1950773
3379556,1950775
3247781,1950777
2069953,1950779
2727783,1950785
1950733,1950789
2072359,1951377
1979776,1951381
2009920,1951382
2013174,1951383
1243804,1951384
1970971,1951386
1252778,1951390
2014788,1951394
1177224,1951395
9147933,1951513
2018052,1951515
1957585,1951517
1957626,1951518
8629861,1951654
1242379,1951700
1484694,1951701
1974269,1951702
1359839,1951709
1177138,1951710
1470000,1951711
1936207,1951713
1998836,1951715
1938937,1951717
1470189,1951719
1933822,1951721
1438482,1951723
3084384,1951732
1472675,1951744
1354865,1951904
1470330,1951906
1358263,1951908
9378180,1951910
9220623,1951912
8907026,1951914
1974685,1951918
1462441,1951920
1355716,1951922
9192799,1951924
9185854,1951926
9172630,1951928
3083615,1951932
3631593,1951934
3632774,1951938
3343898,1951944
3411531,1951948
4330099,1951950
1379125,1951960
1938676,1951962
1237322,1952155
1952463,1952544
2151689,1952556
2157580,1952563
2202105,1952565
2154473,1952567
2015237,1952571
2066152,1952573
2171353,1952575
2207382,1952581
1468359,1952585
3297267,1952658
3429451,1952666
3087123,1952670
1349241,1952697
1485301,1952699
8887074,1952701
8905028,1952703
1970139,1952705
1445035,1952708
1173273,1952710
1357264,1952712
1466090,1952714
1379826,1952716
2002233,1952719
1482043,1952723
2029838,1952724
2156787,1952725
2205377,1952726
2155142,1952727
2003421,1952728
2023195,1952729
2073798,1952731
2206857,1952734
1379369,1952735
9300880,1952737
9311886,1952739
9375839,1952741
1357549,1952743
9095102,1952745
2250322,1952747
9160532,1952749
2009683,1952908
1378054,1952910
9302376,1952912
1343474,1952914
1343405,1952916
1343814,1952918
1165762,1952920
2027524,1952922
1353330,1952924
1353402,1952926
1340501,1952928
1165858,1952948
2255396,1952952
1957152,1952958
1995578,1952966
1996522,1952968
1998379,1952970
1236127,1961124
1998427,1952972
1978313,1952974
1978375,1952976
1374436,1953038
1380499,1953285
3187274,1953325
3245037,1953327
1379266,1953548
1757565,1953551
9312500,1953555
1251126,1953852
1409868,1953854
2077378,1954294
1972876,1954296
2991313,1954300
2073626,1954302
3102280,1954304
1974221,1954321
1245125,1954333
1972656,1954339
1972797,1954341
1996728,1954343
1251205,1954345
2154088,1954348
2022749,1954349
1952353,1954350
1245589,1954351
1244982,1954357
1245565,1954359
1251690,1954361
1974159,1954363
1973851,1954367
1974207,1954369
1974283,1954371
1245936,1954377
1249468,1954379
1247240,1954381
1247381,1954383
1246148,1954385
1245228,1954387
1251669,1954391
1247501,1954395
1256152,1954397
1256224,1954401
1256365,1954403
9161177,1954408
9160752,1954410
8907844,1954412
2153704,1955001
2206084,1955002
3424229,1955003
3205280,1955037
2151490,1955039
1933107,1955042
1489118,1955046
2002570,1955050
1489156,1955054
1488793,1955056
1488841,1955058
1488803,1955060
2002525,1955062
2002532,1955064
2021348,1955066
2060206,1955161
2001155,1955162
1344844,1955163
2029694,1955164
2203245,1955165
1978928,1955166
1173204,1955178
1340707,1955180
1309322,1955184
1450501,1955186
2078535,1955232
1165614,1955236
8892014,1955245
1483578,1955247
1214046,1955248
1344899,1955262
3243280,1955348
2077354,1955350
2911953,1955353
2156529,1955355
8885698,1955360
3101683,1955365
2016683,1955367
1939857,1955371
7981469,1955449
2720058,1955666
3102565,1956162
3036796,1956170
3036882,1956172
3036820,1956174
3037173,1956176
3037269,1956178
3036851,1956182
3037276,1956184
3037458,1956186
3037331,1956188
2150408,1956190
1152012,1956239
2025344,1956240
2028695,1956241
2016580,1956242
2063227,1956243
2155111,1956244
2153694,1956246
2650094,1956247
3102091,1956249
4467591,1956251
4527534,1956253
4499002,1956255
4589606,1956257
4658276,1956259
3343379,1956261
4034285,1956267
4231318,1956271
3150830,1956275
2158383,1956291
1358775,1956384
1153815,1956386
1970809,1956388
1970878,1956390
1972515,1956392
1974427,1956394
1974458,1956396
1975419,1956406
1978014,1956410
1993831,1956412
2061528,1956414
3285451,1957501
1995475,1957503
1998850,1957507
2650630,1957509
2013947,1957669
3061149,1957710
3036590,1957713
1238596,1957817
3125834,1957825
1246203,1957827
4033547,1957829
2723990,1957831
3418682,1957833
2069362,1957835
3206313,1957837
1971516,1957839
2256814,1957937
2256821,1957939
2256759,1957943
2256852,1957947
1257728,1957951
1258088,1957955
1257175,1957957
1257010,1957959
1258136,1957961
1256822,1957967
1255311,1957975
1256530,1957979
1256561,1957981
9206111,1957985
9216675,1957991
8905183,1957993
1445781,1958005
1445774,1958007
1445963,1958013
1972883,1958015
1972838,1958017
1416624,1958019
4013938,1958021
2072689,1958025
2028279,1958027
2654241,1958031
2654911,1958033
2651055,1958035
2028798,1958037
1972553,1958039
1990975,1958041
2024046,1958043
2072634,1958047
2077213,1958049
9211979,1958053
2150240,1958055
1472716,1958924
2255286,1958926
8867128,1958928
4727224,1958929
5823196,1958931
7290071,1958933
7083161,1958937
1382394,1959012
1324077,1959014
1466966,1959016
1253887,1959018
9415809,1959030
9403361,1959032
1167052,1959034
9341227,1959036
9171552,1959038
1959923,1959040
9396674,1959042
9374933,1959044
2652016,1959048
2258733,1959050
3037733,1959052
2022189,1959058
3065523,1959060
3081538,1959062
2910064,1959064
3081284,1959066
3068939,1959068
2991409,1959070
2993342,1959072
2254476,1959074
2722599,1959076
2209256,1959078
3033050,1959080
2720216,1959084
2910875,1959088
3130324,1959101
9309647,1959103
2998581,1959105
1937471,1959107
2064240,1959109
2998835,1959113
1979491,1959115
1309391,1959117
1997428,1959119
2324777,1959123
3036480,1959125
2911922,1959127
2023999,1960314
2998385,1960316
1957516,1960341
3112476,1960365
3111501,1960367
2912488,1960369
2003744,1960375
1996979,1960377
2073255,1960611
2207784,1960614
2252100,1960616
2585592,1960619
2723048,1960625
2997805,1960631
3089901,1960633
3181861,1960638
3120358,1960642
3116960,1960648
1255294,1960650
1256042,1960653
1256121,1960655
1256688,1960657
3348570,1960667
3411799,1960671
3414590,1960673
3376456,1960675
4015792,1960677
3417102,1960679
3445985,1960681
3931396,1960683
4016478,1960685
4098324,1960687
4350392,1960689
4351133,1960693
4356750,1960695
4546010,1960702
4526841,1960704
1309308,1960811
1259630,1960813
2651268,1961033
3033108,1961054
2989923,1961057
2721576,1961060
3101212,1961062
2849977,1961065
2254342,1961076
2473233,1961078
2721875,1961080
2253374,1961082
3038488,1961084
1300314,1961292
1300338,1961299
1210868,1961353
1211049,1961356
1210875,1961376
1237274,1961507
1211276,1961510
1211128,1961515
1300307,1961545
1324338,1961608
1515501,1961610
1978997,1961612
1467989,1961614
1327995,1961616
1994713,1961618
2004633,1961620
2001997,1961622
2000431,1961624
2007173,1961626
2027469,1961628
2065892,1961630
2028664,1961634
2061951,1961636
2066963,1961638
2061652,1961640
2028358,1961642
2151098,1961644
2070928,1961648
2151373,1961650
2154112,1961652
2067522,1961654
2205559,1961658
1343838,1961660
1346361,1961662
2720151,1961674
1234590,1961729
1237377,1961731
1239935,1961733
1240003,1961735
1210916,1961737
1234356,1961739
1234576,1961743
1237449,1961745
1234260,1961747
1234332,1961749
1210930,1961751
1211506,1961753
1211269,1961755
1234253,1961757
1237762,1961759
1237793,1961763
1242063,1962035
2025629,1962114
2025533,1962116
3103863,1962123
3103818,1962175
3102417,1962221
1991833,1962810
2026116,1962812
2026044,1962814
3102534,1962861
3102716,1962874
3102723,1962876
3105218,1962878
1251731,1962880
1180352,1962882
1180369,1962884
1279861,1962886
2027919,1962901
3030039,1962903
2257686,1962905
3032374,1962907
2025997,1962911
3037898,1962913
2016188,1962915
2075318,1962917
2075954,1962919
2848765,1962921
2072445,1962925
2025708,1962927
2016274,1962929
